LTER_site,local_site,logger,date,yr,mon,doy,met,d1cr_temp,d1cr_flag,qa_temp,qa_flag
NWT,d1,cr21x,1987-07-11,1987,7,192,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-12,1987,7,193,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-13,1987,7,194,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-14,1987,7,195,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-15,1987,7,196,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-16,1987,7,197,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-17,1987,7,198,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-18,1987,7,199,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-19,1987,7,200,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-20,1987,7,201,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-21,1987,7,202,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-22,1987,7,203,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-23,1987,7,204,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-24,1987,7,205,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-25,1987,7,206,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-26,1987,7,207,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-27,1987,7,208,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-28,1987,7,209,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-29,1987,7,210,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-30,1987,7,211,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-07-31,1987,7,212,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-01,1987,8,213,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-02,1987,8,214,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-03,1987,8,215,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-04,1987,8,216,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-05,1987,8,217,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-06,1987,8,218,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-07,1987,8,219,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-08,1987,8,220,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-09,1987,8,221,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-10,1987,8,222,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-11,1987,8,223,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-12,1987,8,224,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-13,1987,8,225,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-14,1987,8,226,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-15,1987,8,227,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-16,1987,8,228,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-17,1987,8,229,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-18,1987,8,230,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-19,1987,8,231,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-20,1987,8,232,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-21,1987,8,233,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-22,1987,8,234,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-23,1987,8,235,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-24,1987,8,236,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-25,1987,8,237,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-26,1987,8,238,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-27,1987,8,239,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-28,1987,8,240,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-29,1987,8,241,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-30,1987,8,242,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-08-31,1987,8,243,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-01,1987,9,244,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-02,1987,9,245,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-03,1987,9,246,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-04,1987,9,247,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-05,1987,9,248,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-06,1987,9,249,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-07,1987,9,250,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-08,1987,9,251,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-09,1987,9,252,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-10,1987,9,253,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-11,1987,9,254,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-12,1987,9,255,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-13,1987,9,256,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-14,1987,9,257,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-15,1987,9,258,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-16,1987,9,259,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-17,1987,9,260,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-18,1987,9,261,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-19,1987,9,262,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-20,1987,9,263,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-21,1987,9,264,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-22,1987,9,265,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-23,1987,9,266,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-24,1987,9,267,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-25,1987,9,268,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-26,1987,9,269,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-27,1987,9,270,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-28,1987,9,271,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-29,1987,9,272,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-09-30,1987,9,273,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-01,1987,10,274,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-02,1987,10,275,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-03,1987,10,276,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-04,1987,10,277,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-05,1987,10,278,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-06,1987,10,279,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-07,1987,10,280,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-08,1987,10,281,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-09,1987,10,282,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-10,1987,10,283,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-11,1987,10,284,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-12,1987,10,285,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-13,1987,10,286,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-14,1987,10,287,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-15,1987,10,288,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-16,1987,10,289,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-17,1987,10,290,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-18,1987,10,291,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-19,1987,10,292,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-20,1987,10,293,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-21,1987,10,294,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-22,1987,10,295,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-23,1987,10,296,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-24,1987,10,297,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-25,1987,10,298,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-26,1987,10,299,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-27,1987,10,300,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-28,1987,10,301,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-29,1987,10,302,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-30,1987,10,303,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-10-31,1987,10,304,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-01,1987,11,305,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-02,1987,11,306,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-03,1987,11,307,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-04,1987,11,308,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-05,1987,11,309,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-06,1987,11,310,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-07,1987,11,311,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-08,1987,11,312,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-09,1987,11,313,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-10,1987,11,314,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-11,1987,11,315,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-12,1987,11,316,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-13,1987,11,317,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-14,1987,11,318,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-15,1987,11,319,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-16,1987,11,320,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-17,1987,11,321,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-18,1987,11,322,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-19,1987,11,323,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-20,1987,11,324,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-21,1987,11,325,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-22,1987,11,326,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-23,1987,11,327,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-24,1987,11,328,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-25,1987,11,329,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-26,1987,11,330,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-27,1987,11,331,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-28,1987,11,332,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-29,1987,11,333,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-11-30,1987,11,334,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-01,1987,12,335,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-02,1987,12,336,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-03,1987,12,337,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-04,1987,12,338,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-05,1987,12,339,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-06,1987,12,340,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-07,1987,12,341,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-08,1987,12,342,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-09,1987,12,343,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-10,1987,12,344,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-11,1987,12,345,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-12,1987,12,346,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-13,1987,12,347,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-14,1987,12,348,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-15,1987,12,349,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-16,1987,12,350,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-17,1987,12,351,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-18,1987,12,352,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-19,1987,12,353,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-20,1987,12,354,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-21,1987,12,355,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-22,1987,12,356,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-23,1987,12,357,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-24,1987,12,358,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-25,1987,12,359,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-26,1987,12,360,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-27,1987,12,361,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-28,1987,12,362,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-29,1987,12,363,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-30,1987,12,364,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1987-12-31,1987,12,365,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-01,1988,1,1,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-02,1988,1,2,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-03,1988,1,3,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-04,1988,1,4,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-05,1988,1,5,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-06,1988,1,6,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-07,1988,1,7,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-08,1988,1,8,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-09,1988,1,9,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-10,1988,1,10,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-11,1988,1,11,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-12,1988,1,12,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-13,1988,1,13,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-14,1988,1,14,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-15,1988,1,15,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-16,1988,1,16,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-17,1988,1,17,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-18,1988,1,18,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-19,1988,1,19,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-20,1988,1,20,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-21,1988,1,21,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-22,1988,1,22,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-23,1988,1,23,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-24,1988,1,24,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-25,1988,1,25,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-26,1988,1,26,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-27,1988,1,27,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-28,1988,1,28,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-29,1988,1,29,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-30,1988,1,30,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-01-31,1988,1,31,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-01,1988,2,32,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-02,1988,2,33,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-03,1988,2,34,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-04,1988,2,35,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-05,1988,2,36,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-06,1988,2,37,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-07,1988,2,38,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-08,1988,2,39,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-09,1988,2,40,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-10,1988,2,41,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-11,1988,2,42,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-12,1988,2,43,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-13,1988,2,44,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-14,1988,2,45,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-15,1988,2,46,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-16,1988,2,47,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-17,1988,2,48,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-18,1988,2,49,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-19,1988,2,50,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-20,1988,2,51,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-21,1988,2,52,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-22,1988,2,53,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-23,1988,2,54,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-24,1988,2,55,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-25,1988,2,56,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-26,1988,2,57,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-27,1988,2,58,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-28,1988,2,59,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-02-29,1988,2,60,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-01,1988,3,61,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-02,1988,3,62,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-03,1988,3,63,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-04,1988,3,64,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-05,1988,3,65,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-06,1988,3,66,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-07,1988,3,67,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-08,1988,3,68,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-09,1988,3,69,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-10,1988,3,70,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-11,1988,3,71,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-12,1988,3,72,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-13,1988,3,73,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-14,1988,3,74,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-15,1988,3,75,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-16,1988,3,76,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-17,1988,3,77,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-18,1988,3,78,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-19,1988,3,79,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-20,1988,3,80,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-21,1988,3,81,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-22,1988,3,82,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-23,1988,3,83,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-24,1988,3,84,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-25,1988,3,85,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-26,1988,3,86,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-27,1988,3,87,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-28,1988,3,88,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-29,1988,3,89,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-30,1988,3,90,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-03-31,1988,3,91,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-01,1988,4,92,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-02,1988,4,93,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-03,1988,4,94,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-04,1988,4,95,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-05,1988,4,96,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-06,1988,4,97,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-07,1988,4,98,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-08,1988,4,99,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-09,1988,4,100,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-10,1988,4,101,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-11,1988,4,102,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-12,1988,4,103,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-13,1988,4,104,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-14,1988,4,105,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-15,1988,4,106,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-16,1988,4,107,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-17,1988,4,108,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-18,1988,4,109,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-19,1988,4,110,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-20,1988,4,111,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-21,1988,4,112,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-22,1988,4,113,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-23,1988,4,114,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-24,1988,4,115,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-25,1988,4,116,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-26,1988,4,117,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-27,1988,4,118,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-28,1988,4,119,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-29,1988,4,120,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-04-30,1988,4,121,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-01,1988,5,122,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-02,1988,5,123,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-03,1988,5,124,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-04,1988,5,125,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-05,1988,5,126,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-06,1988,5,127,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-07,1988,5,128,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-08,1988,5,129,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-09,1988,5,130,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-10,1988,5,131,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-11,1988,5,132,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-12,1988,5,133,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-13,1988,5,134,airtemp_max,NA,NA,NA,NA
NWT,d1,cr21x,1988-05-14,1988,5,135,airtemp_max,NA,NA,NA,NA
