LTER_site,local_site,logger,date,yr,mon,doy,met,c1cr_temp,c1cr_flag,qa_temp,qa_flag
NWT,c1,cr21x,1987-09-01,1987,9,244,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-02,1987,9,245,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-03,1987,9,246,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-04,1987,9,247,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-05,1987,9,248,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-06,1987,9,249,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-07,1987,9,250,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-08,1987,9,251,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-09,1987,9,252,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-10,1987,9,253,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-11,1987,9,254,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-12,1987,9,255,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-13,1987,9,256,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-14,1987,9,257,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-15,1987,9,258,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-16,1987,9,259,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-17,1987,9,260,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-18,1987,9,261,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-19,1987,9,262,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-20,1987,9,263,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-21,1987,9,264,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-22,1987,9,265,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-23,1987,9,266,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-24,1987,9,267,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-25,1987,9,268,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-26,1987,9,269,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-27,1987,9,270,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-28,1987,9,271,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-29,1987,9,272,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-09-30,1987,9,273,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-01,1987,10,274,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-02,1987,10,275,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-03,1987,10,276,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-04,1987,10,277,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-05,1987,10,278,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-06,1987,10,279,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-07,1987,10,280,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-08,1987,10,281,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-09,1987,10,282,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-10,1987,10,283,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-11,1987,10,284,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-12,1987,10,285,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-13,1987,10,286,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-14,1987,10,287,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-15,1987,10,288,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-16,1987,10,289,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-17,1987,10,290,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-18,1987,10,291,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-19,1987,10,292,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-20,1987,10,293,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-21,1987,10,294,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-22,1987,10,295,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-23,1987,10,296,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-24,1987,10,297,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-25,1987,10,298,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-26,1987,10,299,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-27,1987,10,300,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-28,1987,10,301,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-29,1987,10,302,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-30,1987,10,303,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-10-31,1987,10,304,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-01,1987,11,305,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-02,1987,11,306,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-03,1987,11,307,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-04,1987,11,308,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-05,1987,11,309,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-06,1987,11,310,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-07,1987,11,311,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-08,1987,11,312,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-09,1987,11,313,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-10,1987,11,314,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-11,1987,11,315,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-12,1987,11,316,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-13,1987,11,317,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-14,1987,11,318,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-15,1987,11,319,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-16,1987,11,320,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-17,1987,11,321,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-18,1987,11,322,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-19,1987,11,323,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-20,1987,11,324,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-21,1987,11,325,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-22,1987,11,326,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-23,1987,11,327,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-24,1987,11,328,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-25,1987,11,329,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-26,1987,11,330,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-27,1987,11,331,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-28,1987,11,332,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-29,1987,11,333,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-11-30,1987,11,334,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-01,1987,12,335,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-02,1987,12,336,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-03,1987,12,337,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-04,1987,12,338,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-05,1987,12,339,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-06,1987,12,340,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-07,1987,12,341,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-08,1987,12,342,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-09,1987,12,343,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-10,1987,12,344,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-11,1987,12,345,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-12,1987,12,346,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-13,1987,12,347,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-14,1987,12,348,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-15,1987,12,349,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-16,1987,12,350,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-17,1987,12,351,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-18,1987,12,352,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-19,1987,12,353,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-20,1987,12,354,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-21,1987,12,355,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-22,1987,12,356,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-23,1987,12,357,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-24,1987,12,358,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-25,1987,12,359,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-26,1987,12,360,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-27,1987,12,361,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-28,1987,12,362,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-29,1987,12,363,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-30,1987,12,364,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1987-12-31,1987,12,365,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-01,1988,1,1,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-02,1988,1,2,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-03,1988,1,3,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-04,1988,1,4,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-05,1988,1,5,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-06,1988,1,6,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-07,1988,1,7,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-08,1988,1,8,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-09,1988,1,9,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-10,1988,1,10,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-11,1988,1,11,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-12,1988,1,12,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-13,1988,1,13,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-14,1988,1,14,airtemp_max,NA,NA,NA,NA
NWT,c1,cr21x,1988-01-15,1988,1,15,airtemp_max,5.088,NA,5.088,NA
NWT,c1,cr21x,1988-01-16,1988,1,16,airtemp_max,-2.524,NA,-2.524,NA
NWT,c1,cr21x,1988-01-17,1988,1,17,airtemp_max,-3.329,NA,-3.329,NA
NWT,c1,cr21x,1988-01-18,1988,1,18,airtemp_max,-6.14,NA,-6.14,NA
NWT,c1,cr21x,1988-01-19,1988,1,19,airtemp_max,-12.47,NA,-12.47,NA
NWT,c1,cr21x,1988-01-20,1988,1,20,airtemp_max,-8,NA,-8,NA
NWT,c1,cr21x,1988-01-21,1988,1,21,airtemp_max,-8.73,NA,-8.73,NA
NWT,c1,cr21x,1988-01-22,1988,1,22,airtemp_max,-0.263,NA,-0.263,NA
NWT,c1,cr21x,1988-01-23,1988,1,23,airtemp_max,-4.962,NA,-4.962,NA
NWT,c1,cr21x,1988-01-24,1988,1,24,airtemp_max,-10.27,NA,-10.27,NA
NWT,c1,cr21x,1988-01-25,1988,1,25,airtemp_max,-5.178,NA,-5.178,NA
NWT,c1,cr21x,1988-01-26,1988,1,26,airtemp_max,-1.159,NA,-1.159,NA
NWT,c1,cr21x,1988-01-27,1988,1,27,airtemp_max,5.924,NA,5.924,NA
NWT,c1,cr21x,1988-01-28,1988,1,28,airtemp_max,7.42,NA,7.42,NA
NWT,c1,cr21x,1988-01-29,1988,1,29,airtemp_max,7.07,NA,7.07,NA
NWT,c1,cr21x,1988-01-30,1988,1,30,airtemp_max,-0.867,NA,-0.867,NA
NWT,c1,cr21x,1988-01-31,1988,1,31,airtemp_max,-0.037,NA,-0.037,NA
NWT,c1,cr21x,1988-02-01,1988,2,32,airtemp_max,-2.22,NA,-2.22,NA
NWT,c1,cr21x,1988-02-02,1988,2,33,airtemp_max,-1.127,NA,-1.127,NA
NWT,c1,cr21x,1988-02-03,1988,2,34,airtemp_max,-2.811,NA,-2.811,NA
NWT,c1,cr21x,1988-02-04,1988,2,35,airtemp_max,0.109,NA,0.109,NA
NWT,c1,cr21x,1988-02-05,1988,2,36,airtemp_max,-2.427,NA,-2.427,NA
NWT,c1,cr21x,1988-02-06,1988,2,37,airtemp_max,1.192,NA,1.192,NA
NWT,c1,cr21x,1988-02-07,1988,2,38,airtemp_max,1.856,NA,1.856,NA
NWT,c1,cr21x,1988-02-08,1988,2,39,airtemp_max,-1.334,NA,-1.334,NA
NWT,c1,cr21x,1988-02-09,1988,2,40,airtemp_max,-0.579,NA,-0.579,NA
NWT,c1,cr21x,1988-02-10,1988,2,41,airtemp_max,-6.014,NA,-6.014,NA
NWT,c1,cr21x,1988-02-11,1988,2,42,airtemp_max,-5.684,NA,-5.684,NA
NWT,c1,cr21x,1988-02-12,1988,2,43,airtemp_max,5.58,NA,5.58,NA
NWT,c1,cr21x,1988-02-13,1988,2,44,airtemp_max,4.517,NA,4.517,NA
NWT,c1,cr21x,1988-02-14,1988,2,45,airtemp_max,-8.25,NA,-8.25,NA
NWT,c1,cr21x,1988-02-15,1988,2,46,airtemp_max,1.674,NA,1.674,NA
NWT,c1,cr21x,1988-02-16,1988,2,47,airtemp_max,-2.51,NA,-2.51,NA
NWT,c1,cr21x,1988-02-17,1988,2,48,airtemp_max,0.602,NA,0.602,NA
NWT,c1,cr21x,1988-02-18,1988,2,49,airtemp_max,-2.292,NA,-2.292,NA
NWT,c1,cr21x,1988-02-19,1988,2,50,airtemp_max,1.231,NA,1.231,NA
NWT,c1,cr21x,1988-02-20,1988,2,51,airtemp_max,2.02,NA,2.02,NA
NWT,c1,cr21x,1988-02-21,1988,2,52,airtemp_max,5.279,NA,5.279,NA
NWT,c1,cr21x,1988-02-22,1988,2,53,airtemp_max,-3.496,NA,-3.496,NA
NWT,c1,cr21x,1988-02-23,1988,2,54,airtemp_max,-0.294,NA,-0.294,NA
NWT,c1,cr21x,1988-02-24,1988,2,55,airtemp_max,5.037,NA,5.037,NA
NWT,c1,cr21x,1988-02-25,1988,2,56,airtemp_max,9.27,NA,9.27,NA
NWT,c1,cr21x,1988-02-26,1988,2,57,airtemp_max,9.65,NA,9.65,NA
NWT,c1,cr21x,1988-02-27,1988,2,58,airtemp_max,10.07,NA,10.07,NA
NWT,c1,cr21x,1988-02-28,1988,2,59,airtemp_max,0.741,NA,0.741,NA
NWT,c1,cr21x,1988-02-29,1988,2,60,airtemp_max,8.87,NA,8.87,NA
NWT,c1,cr21x,1988-03-01,1988,3,61,airtemp_max,6.148,NA,6.148,NA
NWT,c1,cr21x,1988-03-02,1988,3,62,airtemp_max,0.352,NA,0.352,NA
NWT,c1,cr21x,1988-03-03,1988,3,63,airtemp_max,4.983,NA,4.983,NA
NWT,c1,cr21x,1988-03-04,1988,3,64,airtemp_max,-3.181,NA,-3.181,NA
NWT,c1,cr21x,1988-03-05,1988,3,65,airtemp_max,4.835,NA,4.835,NA
NWT,c1,cr21x,1988-03-06,1988,3,66,airtemp_max,7.47,NA,7.47,NA
NWT,c1,cr21x,1988-03-07,1988,3,67,airtemp_max,-2.293,NA,-2.293,NA
NWT,c1,cr21x,1988-03-08,1988,3,68,airtemp_max,-1.5,NA,-1.5,NA
NWT,c1,cr21x,1988-03-09,1988,3,69,airtemp_max,6.91,NA,6.91,NA
NWT,c1,cr21x,1988-03-10,1988,3,70,airtemp_max,-1.181,NA,-1.181,NA
NWT,c1,cr21x,1988-03-11,1988,3,71,airtemp_max,-10.39,NA,-10.39,NA
NWT,c1,cr21x,1988-03-12,1988,3,72,airtemp_max,-5.874,NA,-5.874,NA
NWT,c1,cr21x,1988-03-13,1988,3,73,airtemp_max,-8.58,NA,-8.58,NA
NWT,c1,cr21x,1988-03-14,1988,3,74,airtemp_max,1.316,NA,1.316,NA
NWT,c1,cr21x,1988-03-15,1988,3,75,airtemp_max,1.899,NA,1.899,NA
NWT,c1,cr21x,1988-03-16,1988,3,76,airtemp_max,-6.821,NA,-6.821,NA
NWT,c1,cr21x,1988-03-17,1988,3,77,airtemp_max,-7.08,NA,-7.08,NA
NWT,c1,cr21x,1988-03-18,1988,3,78,airtemp_max,0.18,NA,0.18,NA
NWT,c1,cr21x,1988-03-19,1988,3,79,airtemp_max,5.727,NA,5.727,NA
NWT,c1,cr21x,1988-03-20,1988,3,80,airtemp_max,8.92,NA,8.92,NA
NWT,c1,cr21x,1988-03-21,1988,3,81,airtemp_max,11.39,NA,11.39,NA
NWT,c1,cr21x,1988-03-22,1988,3,82,airtemp_max,5.165,NA,5.165,NA
NWT,c1,cr21x,1988-03-23,1988,3,83,airtemp_max,7.07,NA,7.07,NA
NWT,c1,cr21x,1988-03-24,1988,3,84,airtemp_max,-2.537,NA,-2.537,NA
NWT,c1,cr21x,1988-03-25,1988,3,85,airtemp_max,-2.265,NA,-2.265,NA
NWT,c1,cr21x,1988-03-26,1988,3,86,airtemp_max,8.22,NA,8.22,NA
NWT,c1,cr21x,1988-03-27,1988,3,87,airtemp_max,10.05,NA,10.05,NA
NWT,c1,cr21x,1988-03-28,1988,3,88,airtemp_max,-6.235,NA,-6.235,NA
NWT,c1,cr21x,1988-03-29,1988,3,89,airtemp_max,0.597,NA,0.597,NA
NWT,c1,cr21x,1988-03-30,1988,3,90,airtemp_max,-6.335,NA,-6.335,NA
NWT,c1,cr21x,1988-03-31,1988,3,91,airtemp_max,-4.557,NA,-4.557,NA
NWT,c1,cr21x,1988-04-01,1988,4,92,airtemp_max,9.05,NA,9.05,NA
NWT,c1,cr21x,1988-04-02,1988,4,93,airtemp_max,5.792,NA,5.792,NA
NWT,c1,cr21x,1988-04-03,1988,4,94,airtemp_max,8.01,NA,8.01,NA
NWT,c1,cr21x,1988-04-04,1988,4,95,airtemp_max,11.14,NA,11.14,NA
NWT,c1,cr21x,1988-04-05,1988,4,96,airtemp_max,0.436,NA,0.436,NA
NWT,c1,cr21x,1988-04-06,1988,4,97,airtemp_max,13.36,NA,13.36,NA
NWT,c1,cr21x,1988-04-07,1988,4,98,airtemp_max,15.34,NA,15.34,NA
NWT,c1,cr21x,1988-04-08,1988,4,99,airtemp_max,11.18,NA,11.18,NA
NWT,c1,cr21x,1988-04-09,1988,4,100,airtemp_max,-5.692,NA,-5.692,NA
NWT,c1,cr21x,1988-04-10,1988,4,101,airtemp_max,3.391,NA,3.391,NA
NWT,c1,cr21x,1988-04-11,1988,4,102,airtemp_max,14.06,NA,14.06,NA
NWT,c1,cr21x,1988-04-12,1988,4,103,airtemp_max,13.94,NA,13.94,NA
NWT,c1,cr21x,1988-04-13,1988,4,104,airtemp_max,14.39,NA,14.39,NA
NWT,c1,cr21x,1988-04-14,1988,4,105,airtemp_max,10.54,NA,10.54,NA
NWT,c1,cr21x,1988-04-15,1988,4,106,airtemp_max,10.56,NA,10.56,NA
NWT,c1,cr21x,1988-04-16,1988,4,107,airtemp_max,12.73,NA,12.73,NA
NWT,c1,cr21x,1988-04-17,1988,4,108,airtemp_max,2.077,NA,2.077,NA
NWT,c1,cr21x,1988-04-18,1988,4,109,airtemp_max,11.53,NA,11.53,NA
NWT,c1,cr21x,1988-04-19,1988,4,110,airtemp_max,8.48,NA,8.48,NA
NWT,c1,cr21x,1988-04-20,1988,4,111,airtemp_max,14.61,NA,14.61,NA
NWT,c1,cr21x,1988-04-21,1988,4,112,airtemp_max,10.12,NA,10.12,NA
NWT,c1,cr21x,1988-04-22,1988,4,113,airtemp_max,1.525,NA,1.525,NA
NWT,c1,cr21x,1988-04-23,1988,4,114,airtemp_max,6.28,NA,6.28,NA
NWT,c1,cr21x,1988-04-24,1988,4,115,airtemp_max,6.356,NA,6.356,NA
NWT,c1,cr21x,1988-04-25,1988,4,116,airtemp_max,4.814,NA,4.814,NA
NWT,c1,cr21x,1988-04-26,1988,4,117,airtemp_max,1.691,NA,1.691,NA
NWT,c1,cr21x,1988-04-27,1988,4,118,airtemp_max,7.37,NA,7.37,NA
NWT,c1,cr21x,1988-04-28,1988,4,119,airtemp_max,12.51,NA,12.51,NA
NWT,c1,cr21x,1988-04-29,1988,4,120,airtemp_max,11.62,NA,11.62,NA
NWT,c1,cr21x,1988-04-30,1988,4,121,airtemp_max,17.09,NA,17.09,NA
NWT,c1,cr21x,1988-05-01,1988,5,122,airtemp_max,11.13,NA,11.13,NA
NWT,c1,cr21x,1988-05-02,1988,5,123,airtemp_max,1.596,NA,1.596,NA
NWT,c1,cr21x,1988-05-03,1988,5,124,airtemp_max,5.726,NA,5.726,NA
NWT,c1,cr21x,1988-05-04,1988,5,125,airtemp_max,10.12,NA,10.12,NA
NWT,c1,cr21x,1988-05-05,1988,5,126,airtemp_max,14.81,NA,14.81,NA
NWT,c1,cr21x,1988-05-06,1988,5,127,airtemp_max,9,NA,9,NA
NWT,c1,cr21x,1988-05-07,1988,5,128,airtemp_max,3.377,NA,3.377,NA
NWT,c1,cr21x,1988-05-08,1988,5,129,airtemp_max,3.197,NA,3.197,NA
NWT,c1,cr21x,1988-05-09,1988,5,130,airtemp_max,9.04,NA,9.04,NA
NWT,c1,cr21x,1988-05-10,1988,5,131,airtemp_max,6.168,NA,6.168,NA
NWT,c1,cr21x,1988-05-11,1988,5,132,airtemp_max,13.9,NA,13.9,NA
NWT,c1,cr21x,1988-05-12,1988,5,133,airtemp_max,18.17,NA,18.17,NA
NWT,c1,cr21x,1988-05-13,1988,5,134,airtemp_max,19.53,NA,19.53,NA
NWT,c1,cr21x,1988-05-14,1988,5,135,airtemp_max,17.29,NA,17.29,NA
NWT,c1,cr21x,1988-05-15,1988,5,136,airtemp_max,17.64,NA,17.64,NA
NWT,c1,cr21x,1988-05-16,1988,5,137,airtemp_max,20.31,NA,20.31,NA
NWT,c1,cr21x,1988-05-17,1988,5,138,airtemp_max,18.75,NA,18.75,NA
NWT,c1,cr21x,1988-05-18,1988,5,139,airtemp_max,11.65,NA,11.65,NA
NWT,c1,cr21x,1988-05-19,1988,5,140,airtemp_max,4.671,NA,4.671,NA
NWT,c1,cr21x,1988-05-20,1988,5,141,airtemp_max,4.536,NA,4.536,NA
NWT,c1,cr21x,1988-05-21,1988,5,142,airtemp_max,9.38,NA,9.38,NA
NWT,c1,cr21x,1988-05-22,1988,5,143,airtemp_max,8.52,NA,8.52,NA
NWT,c1,cr21x,1988-05-23,1988,5,144,airtemp_max,11.2,NA,11.2,NA
NWT,c1,cr21x,1988-05-24,1988,5,145,airtemp_max,17.07,NA,17.07,NA
NWT,c1,cr21x,1988-05-25,1988,5,146,airtemp_max,17.76,NA,17.76,NA
NWT,c1,cr21x,1988-05-26,1988,5,147,airtemp_max,17.49,NA,17.49,NA
NWT,c1,cr21x,1988-05-27,1988,5,148,airtemp_max,18.71,NA,18.71,NA
NWT,c1,cr21x,1988-05-28,1988,5,149,airtemp_max,20.27,NA,20.27,NA
NWT,c1,cr21x,1988-05-29,1988,5,150,airtemp_max,19.99,NA,19.99,NA
NWT,c1,cr21x,1988-05-30,1988,5,151,airtemp_max,13.83,NA,13.83,NA
NWT,c1,cr21x,1988-05-31,1988,5,152,airtemp_max,8.66,NA,8.66,NA
NWT,c1,cr21x,1988-06-01,1988,6,153,airtemp_max,11.86,NA,11.86,NA
NWT,c1,cr21x,1988-06-02,1988,6,154,airtemp_max,15.07,NA,15.07,NA
NWT,c1,cr21x,1988-06-03,1988,6,155,airtemp_max,17.6,NA,17.6,NA
NWT,c1,cr21x,1988-06-04,1988,6,156,airtemp_max,22.09,NA,22.09,NA
NWT,c1,cr21x,1988-06-05,1988,6,157,airtemp_max,20.01,NA,20.01,NA
NWT,c1,cr21x,1988-06-06,1988,6,158,airtemp_max,21.46,NA,21.46,NA
NWT,c1,cr21x,1988-06-07,1988,6,159,airtemp_max,22.58,NA,22.58,NA
NWT,c1,cr21x,1988-06-08,1988,6,160,airtemp_max,20.8,NA,20.8,NA
NWT,c1,cr21x,1988-06-09,1988,6,161,airtemp_max,20.47,NA,20.47,NA
NWT,c1,cr21x,1988-06-10,1988,6,162,airtemp_max,21.98,NA,21.98,NA
NWT,c1,cr21x,1988-06-11,1988,6,163,airtemp_max,19.95,NA,19.95,NA
NWT,c1,cr21x,1988-06-12,1988,6,164,airtemp_max,19.31,NA,19.31,NA
NWT,c1,cr21x,1988-06-13,1988,6,165,airtemp_max,16.68,NA,16.68,NA
NWT,c1,cr21x,1988-06-14,1988,6,166,airtemp_max,15.26,NA,15.26,NA
NWT,c1,cr21x,1988-06-15,1988,6,167,airtemp_max,18.8,NA,18.8,NA
NWT,c1,cr21x,1988-06-16,1988,6,168,airtemp_max,21.62,NA,21.62,NA
NWT,c1,cr21x,1988-06-17,1988,6,169,airtemp_max,21.87,NA,21.87,NA
NWT,c1,cr21x,1988-06-18,1988,6,170,airtemp_max,22.54,NA,22.54,NA
NWT,c1,cr21x,1988-06-19,1988,6,171,airtemp_max,22.6,NA,22.6,NA
NWT,c1,cr21x,1988-06-20,1988,6,172,airtemp_max,25.18,NA,25.18,NA
NWT,c1,cr21x,1988-06-21,1988,6,173,airtemp_max,24.61,NA,24.61,NA
NWT,c1,cr21x,1988-06-22,1988,6,174,airtemp_max,23.86,NA,23.86,NA
NWT,c1,cr21x,1988-06-23,1988,6,175,airtemp_max,22.68,NA,22.68,NA
NWT,c1,cr21x,1988-06-24,1988,6,176,airtemp_max,23.47,NA,23.47,NA
NWT,c1,cr21x,1988-06-25,1988,6,177,airtemp_max,21.37,NA,21.37,NA
NWT,c1,cr21x,1988-06-26,1988,6,178,airtemp_max,19.4,NA,19.4,NA
