"","LTER_site","local_site","date","yr","mon","day","ppt_tot","source"
"368","NWT","sdl",1982-08-02,1982,8,2,1,"NSF proposal data"
"369","NWT","sdl",1982-08-03,1982,8,3,0,"NSF proposal data"
"370","NWT","sdl",1982-08-04,1982,8,4,1,"NSF proposal data"
"371","NWT","sdl",1982-08-05,1982,8,5,11,"NSF proposal data"
"372","NWT","sdl",1982-08-06,1982,8,6,0,"NSF proposal data"
"373","NWT","sdl",1982-08-07,1982,8,7,1,"NSF proposal data"
"374","NWT","sdl",1982-08-08,1982,8,8,0,"NSF proposal data"
"375","NWT","sdl",1982-08-09,1982,8,9,0,"NSF proposal data"
"376","NWT","sdl",1982-08-10,1982,8,10,2,"NSF proposal data"
"377","NWT","sdl",1982-08-11,1982,8,11,11,"NSF proposal data"
"378","NWT","sdl",1982-08-12,1982,8,12,0,"NSF proposal data"
"379","NWT","sdl",1982-08-13,1982,8,13,16,"NSF proposal data"
"380","NWT","sdl",1982-08-14,1982,8,14,1,"NSF proposal data"
"381","NWT","sdl",1982-08-15,1982,8,15,5,"NSF proposal data"
"382","NWT","sdl",1982-08-16,1982,8,16,8,"NSF proposal data"
"383","NWT","sdl",1982-08-17,1982,8,17,5,"NSF proposal data"
"384","NWT","sdl",1982-08-18,1982,8,18,3,"NSF proposal data"
"385","NWT","sdl",1982-08-19,1982,8,19,2,"NSF proposal data"
"386","NWT","sdl",1982-08-20,1982,8,20,1,"NSF proposal data"
"387","NWT","sdl",1982-08-21,1982,8,21,1,"NSF proposal data"
"388","NWT","sdl",1982-08-22,1982,8,22,0,"NSF proposal data"
"389","NWT","sdl",1982-08-23,1982,8,23,1,"NSF proposal data"
"390","NWT","sdl",1982-08-24,1982,8,24,0,"NSF proposal data"
"391","NWT","sdl",1982-08-25,1982,8,25,0,"NSF proposal data"
"392","NWT","sdl",1982-08-26,1982,8,26,0,"NSF proposal data"
"393","NWT","sdl",1982-08-27,1982,8,27,1,"NSF proposal data"
"394","NWT","sdl",1982-08-28,1982,8,28,6,"NSF proposal data"
"395","NWT","sdl",1982-08-29,1982,8,29,1,"NSF proposal data"
"396","NWT","sdl",1982-08-30,1982,8,30,0,"NSF proposal data"
"397","NWT","sdl",1982-08-31,1982,8,31,0,"NSF proposal data"
"398","NWT","sdl",1982-09-01,1982,9,1,0,"NSF proposal data"
"399","NWT","sdl",1982-09-02,1982,9,2,0,"NSF proposal data"
"400","NWT","sdl",1982-09-03,1982,9,3,0,"NSF proposal data"
"401","NWT","sdl",1982-09-04,1982,9,4,0,"NSF proposal data"
"402","NWT","sdl",1982-09-05,1982,9,5,5.07,"NSF proposal data"
"403","NWT","sdl",1982-09-06,1982,9,6,0,"NSF proposal data"
"404","NWT","sdl",1982-09-07,1982,9,7,0,"NSF proposal data"
"405","NWT","sdl",1982-09-08,1982,9,8,0.78,"NSF proposal data"
"406","NWT","sdl",1982-09-09,1982,9,9,0,"NSF proposal data"
"407","NWT","sdl",1982-09-10,1982,9,10,0.39,"NSF proposal data"
"408","NWT","sdl",1982-09-11,1982,9,11,2.34,"NSF proposal data"
"409","NWT","sdl",1982-09-12,1982,9,12,1.17,"NSF proposal data"
"410","NWT","sdl",1982-09-13,1982,9,13,4.68,"NSF proposal data"
"411","NWT","sdl",1982-09-14,1982,9,14,0.78,"NSF proposal data"
"412","NWT","sdl",1982-09-15,1982,9,15,2.34,"NSF proposal data"
"413","NWT","sdl",1982-09-16,1982,9,16,0.39,"NSF proposal data"
"414","NWT","sdl",1982-09-17,1982,9,17,0.39,"NSF proposal data"
"415","NWT","sdl",1982-09-18,1982,9,18,0,"NSF proposal data"
"416","NWT","sdl",1982-09-19,1982,9,19,1.17,"NSF proposal data"
"417","NWT","sdl",1982-09-20,1982,9,20,0.78,"NSF proposal data"
"418","NWT","sdl",1982-09-21,1982,9,21,0,"NSF proposal data"
"419","NWT","sdl",1982-09-22,1982,9,22,0.78,"NSF proposal data"
"420","NWT","sdl",1982-09-23,1982,9,23,1.56,"NSF proposal data"
"421","NWT","sdl",1982-09-24,1982,9,24,0,"NSF proposal data"
"422","NWT","sdl",1982-09-25,1982,9,25,0.39,"NSF proposal data"
"423","NWT","sdl",1982-09-26,1982,9,26,0.39,"NSF proposal data"
"424","NWT","sdl",1982-09-27,1982,9,27,0.39,"NSF proposal data"
"425","NWT","sdl",1982-09-28,1982,9,28,0.78,"NSF proposal data"
"426","NWT","sdl",1982-09-29,1982,9,29,0,"NSF proposal data"
"427","NWT","sdl",1982-09-30,1982,9,30,0,"NSF proposal data"
"428","NWT","sdl",1982-10-01,1982,10,1,0,"NSF proposal data"
"429","NWT","sdl",1982-10-02,1982,10,2,0,"NSF proposal data"
"430","NWT","sdl",1982-10-03,1982,10,3,0,"NSF proposal data"
"431","NWT","sdl",1982-10-04,1982,10,4,0,"NSF proposal data"
"432","NWT","sdl",1982-10-05,1982,10,5,0.78,"NSF proposal data"
"433","NWT","sdl",1982-10-06,1982,10,6,0.78,"NSF proposal data"
"434","NWT","sdl",1982-10-07,1982,10,7,0,"NSF proposal data"
"435","NWT","sdl",1982-10-08,1982,10,8,2.34,"NSF proposal data"
"436","NWT","sdl",1982-10-09,1982,10,9,2.34,"NSF proposal data"
"437","NWT","sdl",1982-10-10,1982,10,10,0,"NSF proposal data"
"438","NWT","sdl",1982-10-11,1982,10,11,0,"NSF proposal data"
"439","NWT","sdl",1982-10-12,1982,10,12,0,"NSF proposal data"
"440","NWT","sdl",1982-10-13,1982,10,13,0,"NSF proposal data"
"441","NWT","sdl",1982-10-14,1982,10,14,0,"NSF proposal data"
"442","NWT","sdl",1982-10-15,1982,10,15,0.39,"NSF proposal data"
"443","NWT","sdl",1982-10-16,1982,10,16,0,"NSF proposal data"
"444","NWT","sdl",1982-10-17,1982,10,17,0,"NSF proposal data"
"445","NWT","sdl",1982-10-18,1982,10,18,0,"NSF proposal data"
"446","NWT","sdl",1982-10-19,1982,10,19,3.12,"NSF proposal data"
"447","NWT","sdl",1982-10-20,1982,10,20,0,"NSF proposal data"
"448","NWT","sdl",1982-10-21,1982,10,21,0,"NSF proposal data"
"449","NWT","sdl",1982-10-22,1982,10,22,0,"NSF proposal data"
"450","NWT","sdl",1982-10-23,1982,10,23,0,"NSF proposal data"
"451","NWT","sdl",1982-10-24,1982,10,24,0,"NSF proposal data"
"452","NWT","sdl",1982-10-25,1982,10,25,0.39,"NSF proposal data"
"453","NWT","sdl",1982-10-26,1982,10,26,0.39,"NSF proposal data"
"454","NWT","sdl",1982-10-27,1982,10,27,1.17,"NSF proposal data"
"455","NWT","sdl",1982-10-28,1982,10,28,2.34,"NSF proposal data"
"456","NWT","sdl",1982-10-29,1982,10,29,1.17,"NSF proposal data"
"457","NWT","sdl",1982-10-30,1982,10,30,0,"NSF proposal data"
"458","NWT","sdl",1982-10-31,1982,10,31,0.78,"NSF proposal data"
"459","NWT","sdl",1982-11-01,1982,11,1,0.39,"NSF proposal data"
"460","NWT","sdl",1982-11-02,1982,11,2,1.95,"NSF proposal data"
"461","NWT","sdl",1982-11-03,1982,11,3,0.78,"NSF proposal data"
"462","NWT","sdl",1982-11-04,1982,11,4,0.39,"NSF proposal data"
"463","NWT","sdl",1982-11-05,1982,11,5,0,"NSF proposal data"
"464","NWT","sdl",1982-11-06,1982,11,6,0,"NSF proposal data"
"465","NWT","sdl",1982-11-07,1982,11,7,0,"NSF proposal data"
"466","NWT","sdl",1982-11-08,1982,11,8,0,"NSF proposal data"
"467","NWT","sdl",1982-11-09,1982,11,9,0.39,"NSF proposal data"
"468","NWT","sdl",1982-11-10,1982,11,10,0.39,"NSF proposal data"
"469","NWT","sdl",1982-11-11,1982,11,11,3.51,"NSF proposal data"
"470","NWT","sdl",1982-11-12,1982,11,12,2.34,"NSF proposal data"
"471","NWT","sdl",1982-11-13,1982,11,13,1.17,"NSF proposal data"
"472","NWT","sdl",1982-11-14,1982,11,14,0.78,"NSF proposal data"
"473","NWT","sdl",1982-11-15,1982,11,15,0,"NSF proposal data"
"474","NWT","sdl",1982-11-16,1982,11,16,0,"NSF proposal data"
"475","NWT","sdl",1982-11-17,1982,11,17,0,"NSF proposal data"
"476","NWT","sdl",1982-11-18,1982,11,18,0,"NSF proposal data"
"477","NWT","sdl",1982-11-19,1982,11,19,3.9,"NSF proposal data"
"478","NWT","sdl",1982-11-20,1982,11,20,1.17,"NSF proposal data"
"479","NWT","sdl",1982-11-21,1982,11,21,1.17,"NSF proposal data"
"480","NWT","sdl",1982-11-22,1982,11,22,2.34,"NSF proposal data"
"481","NWT","sdl",1982-11-23,1982,11,23,0.39,"NSF proposal data"
"482","NWT","sdl",1982-11-24,1982,11,24,0,"NSF proposal data"
"483","NWT","sdl",1982-11-25,1982,11,25,0.39,"NSF proposal data"
"484","NWT","sdl",1982-11-26,1982,11,26,0,"NSF proposal data"
"485","NWT","sdl",1982-11-27,1982,11,27,0,"NSF proposal data"
"486","NWT","sdl",1982-11-28,1982,11,28,0.39,"NSF proposal data"
"487","NWT","sdl",1982-11-29,1982,11,29,1.95,"NSF proposal data"
"488","NWT","sdl",1982-11-30,1982,11,30,0.78,"NSF proposal data"
"489","NWT","sdl",1982-12-01,1982,12,1,2.73,"NSF proposal data"
"490","NWT","sdl",1982-12-02,1982,12,2,2.34,"NSF proposal data"
"491","NWT","sdl",1982-12-03,1982,12,3,0.39,"NSF proposal data"
"492","NWT","sdl",1982-12-04,1982,12,4,0,"NSF proposal data"
"493","NWT","sdl",1982-12-05,1982,12,5,0.78,"NSF proposal data"
"494","NWT","sdl",1982-12-06,1982,12,6,0.39,"NSF proposal data"
"495","NWT","sdl",1982-12-07,1982,12,7,0,"NSF proposal data"
"496","NWT","sdl",1982-12-08,1982,12,8,0,"NSF proposal data"
"497","NWT","sdl",1982-12-09,1982,12,9,0.78,"NSF proposal data"
"498","NWT","sdl",1982-12-10,1982,12,10,1.95,"NSF proposal data"
"499","NWT","sdl",1982-12-11,1982,12,11,0,"NSF proposal data"
"500","NWT","sdl",1982-12-12,1982,12,12,0,"NSF proposal data"
"501","NWT","sdl",1982-12-13,1982,12,13,1.17,"NSF proposal data"
"502","NWT","sdl",1982-12-14,1982,12,14,3.12,"NSF proposal data"
"503","NWT","sdl",1982-12-15,1982,12,15,5.46,"NSF proposal data"
"504","NWT","sdl",1982-12-16,1982,12,16,2.73,"NSF proposal data"
"505","NWT","sdl",1982-12-17,1982,12,17,0.78,"NSF proposal data"
"506","NWT","sdl",1982-12-18,1982,12,18,2.73,"NSF proposal data"
"507","NWT","sdl",1982-12-19,1982,12,19,0.39,"NSF proposal data"
"508","NWT","sdl",1982-12-20,1982,12,20,0,"NSF proposal data"
"509","NWT","sdl",1982-12-21,1982,12,21,0,"NSF proposal data"
"510","NWT","sdl",1982-12-22,1982,12,22,0,"NSF proposal data"
"511","NWT","sdl",1982-12-23,1982,12,23,0.39,"NSF proposal data"
"512","NWT","sdl",1982-12-24,1982,12,24,12.48,"NSF proposal data"
"513","NWT","sdl",1982-12-25,1982,12,25,0.39,"NSF proposal data"
"514","NWT","sdl",1982-12-26,1982,12,26,0,"NSF proposal data"
"515","NWT","sdl",1982-12-27,1982,12,27,0,"NSF proposal data"
"516","NWT","sdl",1982-12-28,1982,12,28,0,"NSF proposal data"
"517","NWT","sdl",1982-12-29,1982,12,29,0,"NSF proposal data"
"518","NWT","sdl",1982-12-30,1982,12,30,0,"NSF proposal data"
"519","NWT","sdl",1982-12-31,1982,12,31,1.17,"NSF proposal data"
"520","NWT","sdl",1983-01-01,1983,1,1,0,"NSF proposal data"
"521","NWT","sdl",1983-01-02,1983,1,2,0,"NSF proposal data"
"522","NWT","sdl",1983-01-03,1983,1,3,1.95,"NSF proposal data"
"523","NWT","sdl",1983-01-04,1983,1,4,1.95,"NSF proposal data"
"524","NWT","sdl",1983-01-05,1983,1,5,7.02,"NSF proposal data"
"525","NWT","sdl",1983-01-06,1983,1,6,3.9,"NSF proposal data"
"526","NWT","sdl",1983-01-07,1983,1,7,2.73,"NSF proposal data"
"527","NWT","sdl",1983-01-08,1983,1,8,1.17,"NSF proposal data"
"528","NWT","sdl",1983-01-09,1983,1,9,3.51,"NSF proposal data"
"529","NWT","sdl",1983-01-10,1983,1,10,4.29,"NSF proposal data"
"530","NWT","sdl",1983-01-11,1983,1,11,0,"NSF proposal data"
"531","NWT","sdl",1983-01-12,1983,1,12,0,"NSF proposal data"
"532","NWT","sdl",1983-01-13,1983,1,13,0,"NSF proposal data"
"533","NWT","sdl",1983-01-14,1983,1,14,0,"NSF proposal data"
"534","NWT","sdl",1983-01-15,1983,1,15,0,"NSF proposal data"
"535","NWT","sdl",1983-01-16,1983,1,16,0,"NSF proposal data"
"536","NWT","sdl",1983-01-17,1983,1,17,0,"NSF proposal data"
"537","NWT","sdl",1983-01-18,1983,1,18,0,"NSF proposal data"
"538","NWT","sdl",1983-01-19,1983,1,19,0,"NSF proposal data"
"539","NWT","sdl",1983-01-20,1983,1,20,0,"NSF proposal data"
"540","NWT","sdl",1983-01-21,1983,1,21,0,"NSF proposal data"
"541","NWT","sdl",1983-01-22,1983,1,22,0,"NSF proposal data"
"542","NWT","sdl",1983-01-23,1983,1,23,1.56,"NSF proposal data"
"543","NWT","sdl",1983-01-24,1983,1,24,2.34,"NSF proposal data"
"544","NWT","sdl",1983-01-25,1983,1,25,0.78,"NSF proposal data"
"545","NWT","sdl",1983-01-26,1983,1,26,1.17,"NSF proposal data"
"546","NWT","sdl",1983-01-27,1983,1,27,0,"NSF proposal data"
"547","NWT","sdl",1983-01-28,1983,1,28,0.39,"NSF proposal data"
"548","NWT","sdl",1983-01-29,1983,1,29,0,"NSF proposal data"
"549","NWT","sdl",1983-01-30,1983,1,30,0.39,"NSF proposal data"
"550","NWT","sdl",1983-01-31,1983,1,31,0.39,"NSF proposal data"
"551","NWT","sdl",1983-02-01,1983,2,1,0.78,"NSF proposal data"
"552","NWT","sdl",1983-02-02,1983,2,2,0.39,"NSF proposal data"
"553","NWT","sdl",1983-02-03,1983,2,3,0,"NSF proposal data"
"554","NWT","sdl",1983-02-04,1983,2,4,0.39,"NSF proposal data"
"555","NWT","sdl",1983-02-05,1983,2,5,0.78,"NSF proposal data"
"556","NWT","sdl",1983-02-06,1983,2,6,0.78,"NSF proposal data"
"557","NWT","sdl",1983-02-07,1983,2,7,2.73,"NSF proposal data"
"558","NWT","sdl",1983-02-08,1983,2,8,2.73,"NSF proposal data"
"559","NWT","sdl",1983-02-09,1983,2,9,3.12,"NSF proposal data"
"560","NWT","sdl",1983-02-10,1983,2,10,0.78,"NSF proposal data"
"561","NWT","sdl",1983-02-11,1983,2,11,0,"NSF proposal data"
"562","NWT","sdl",1983-02-12,1983,2,12,0,"NSF proposal data"
"563","NWT","sdl",1983-02-13,1983,2,13,4.29,"NSF proposal data"
"564","NWT","sdl",1983-02-14,1983,2,14,0,"NSF proposal data"
"565","NWT","sdl",1983-02-15,1983,2,15,0,"NSF proposal data"
"566","NWT","sdl",1983-02-16,1983,2,16,2.73,"NSF proposal data"
"567","NWT","sdl",1983-02-17,1983,2,17,1.17,"NSF proposal data"
"568","NWT","sdl",1983-02-18,1983,2,18,1.95,"NSF proposal data"
"569","NWT","sdl",1983-02-19,1983,2,19,0.39,"NSF proposal data"
"570","NWT","sdl",1983-02-20,1983,2,20,0,"NSF proposal data"
"571","NWT","sdl",1983-02-21,1983,2,21,0.39,"NSF proposal data"
"572","NWT","sdl",1983-02-22,1983,2,22,0,"NSF proposal data"
"573","NWT","sdl",1983-02-23,1983,2,23,0,"NSF proposal data"
"574","NWT","sdl",1983-02-24,1983,2,24,0,"NSF proposal data"
"575","NWT","sdl",1983-02-25,1983,2,25,0.39,"NSF proposal data"
"576","NWT","sdl",1983-02-26,1983,2,26,0,"NSF proposal data"
"577","NWT","sdl",1983-02-27,1983,2,27,0.39,"NSF proposal data"
"578","NWT","sdl",1983-02-28,1983,2,28,2.34,"NSF proposal data"
"579","NWT","sdl",1983-03-01,1983,3,1,0.78,"NSF proposal data"
"580","NWT","sdl",1983-03-02,1983,3,2,0,"NSF proposal data"
"581","NWT","sdl",1983-03-03,1983,3,3,0,"NSF proposal data"
"582","NWT","sdl",1983-03-04,1983,3,4,7.41,"NSF proposal data"
"583","NWT","sdl",1983-03-05,1983,3,5,8.97,"NSF proposal data"
"584","NWT","sdl",1983-03-06,1983,3,6,10.14,"NSF proposal data"
"585","NWT","sdl",1983-03-07,1983,3,7,5.46,"NSF proposal data"
"586","NWT","sdl",1983-03-08,1983,3,8,1.95,"NSF proposal data"
"587","NWT","sdl",1983-03-09,1983,3,9,0,"NSF proposal data"
"588","NWT","sdl",1983-03-10,1983,3,10,0,"NSF proposal data"
"589","NWT","sdl",1983-03-11,1983,3,11,0,"NSF proposal data"
"590","NWT","sdl",1983-03-12,1983,3,12,22.62,"NSF proposal data"
"591","NWT","sdl",1983-03-13,1983,3,13,0,"NSF proposal data"
"592","NWT","sdl",1983-03-14,1983,3,14,6.63,"NSF proposal data"
"593","NWT","sdl",1983-03-15,1983,3,15,8.19,"NSF proposal data"
"594","NWT","sdl",1983-03-16,1983,3,16,2.73,"NSF proposal data"
"595","NWT","sdl",1983-03-17,1983,3,17,1.56,"NSF proposal data"
"596","NWT","sdl",1983-03-18,1983,3,18,1.95,"NSF proposal data"
"597","NWT","sdl",1983-03-19,1983,3,19,2.34,"NSF proposal data"
"598","NWT","sdl",1983-03-20,1983,3,20,1.56,"NSF proposal data"
"599","NWT","sdl",1983-03-21,1983,3,21,3.12,"NSF proposal data"
"600","NWT","sdl",1983-03-22,1983,3,22,0.78,"NSF proposal data"
"601","NWT","sdl",1983-03-23,1983,3,23,1.17,"NSF proposal data"
"602","NWT","sdl",1983-03-24,1983,3,24,1.95,"NSF proposal data"
"603","NWT","sdl",1983-03-25,1983,3,25,2.34,"NSF proposal data"
"604","NWT","sdl",1983-03-26,1983,3,26,0.39,"NSF proposal data"
"605","NWT","sdl",1983-03-27,1983,3,27,0.78,"NSF proposal data"
"606","NWT","sdl",1983-03-28,1983,3,28,3.12,"NSF proposal data"
"607","NWT","sdl",1983-03-29,1983,3,29,0.78,"NSF proposal data"
"608","NWT","sdl",1983-03-30,1983,3,30,5.46,"NSF proposal data"
"609","NWT","sdl",1983-03-31,1983,3,31,4.29,"NSF proposal data"
"610","NWT","sdl",1983-04-01,1983,4,1,0.39,"NSF proposal data"
"611","NWT","sdl",1983-04-02,1983,4,2,1.56,"NSF proposal data"
"612","NWT","sdl",1983-04-03,1983,4,3,3.12,"NSF proposal data"
"613","NWT","sdl",1983-04-04,1983,4,4,1.17,"NSF proposal data"
"614","NWT","sdl",1983-04-05,1983,4,5,1.17,"NSF proposal data"
"615","NWT","sdl",1983-04-06,1983,4,6,1.17,"NSF proposal data"
"616","NWT","sdl",1983-04-07,1983,4,7,0.78,"NSF proposal data"
"617","NWT","sdl",1983-04-08,1983,4,8,1.17,"NSF proposal data"
"618","NWT","sdl",1983-04-09,1983,4,9,1.56,"NSF proposal data"
"619","NWT","sdl",1983-04-10,1983,4,10,1.17,"NSF proposal data"
"620","NWT","sdl",1983-04-11,1983,4,11,1.56,"NSF proposal data"
"621","NWT","sdl",1983-04-12,1983,4,12,1.56,"NSF proposal data"
"622","NWT","sdl",1983-04-13,1983,4,13,3.12,"NSF proposal data"
"623","NWT","sdl",1983-04-14,1983,4,14,0,"NSF proposal data"
"624","NWT","sdl",1983-04-15,1983,4,15,0,"NSF proposal data"
"625","NWT","sdl",1983-04-16,1983,4,16,0,"NSF proposal data"
"626","NWT","sdl",1983-04-17,1983,4,17,0,"NSF proposal data"
"627","NWT","sdl",1983-04-18,1983,4,18,0,"NSF proposal data"
"628","NWT","sdl",1983-04-19,1983,4,19,1.17,"NSF proposal data"
"629","NWT","sdl",1983-04-20,1983,4,20,4.29,"NSF proposal data"
"630","NWT","sdl",1983-04-21,1983,4,21,4.68,"NSF proposal data"
"631","NWT","sdl",1983-04-22,1983,4,22,3.9,"NSF proposal data"
"632","NWT","sdl",1983-04-23,1983,4,23,0,"NSF proposal data"
"633","NWT","sdl",1983-04-24,1983,4,24,0,"NSF proposal data"
"634","NWT","sdl",1983-04-25,1983,4,25,0,"NSF proposal data"
"635","NWT","sdl",1983-04-26,1983,4,26,0.39,"NSF proposal data"
"636","NWT","sdl",1983-04-27,1983,4,27,6.24,"NSF proposal data"
"637","NWT","sdl",1983-04-28,1983,4,28,2.34,"NSF proposal data"
"638","NWT","sdl",1983-04-29,1983,4,29,3.12,"NSF proposal data"
"639","NWT","sdl",1983-04-30,1983,4,30,1.95,"NSF proposal data"
"640","NWT","sdl",1983-05-01,1983,5,1,2.34,"NSF proposal data"
"641","NWT","sdl",1983-05-02,1983,5,2,1.17,"NSF proposal data"
"642","NWT","sdl",1983-05-03,1983,5,3,2.73,"NSF proposal data"
"643","NWT","sdl",1983-05-04,1983,5,4,0,"NSF proposal data"
"644","NWT","sdl",1983-05-05,1983,5,5,0.39,"NSF proposal data"
"645","NWT","sdl",1983-05-06,1983,5,6,5.07,"NSF proposal data"
"646","NWT","sdl",1983-05-07,1983,5,7,7.8,"NSF proposal data"
"647","NWT","sdl",1983-05-08,1983,5,8,0,"NSF proposal data"
"648","NWT","sdl",1983-05-09,1983,5,9,0,"NSF proposal data"
"649","NWT","sdl",1983-05-10,1983,5,10,0,"NSF proposal data"
"650","NWT","sdl",1983-05-11,1983,5,11,2.73,"NSF proposal data"
"651","NWT","sdl",1983-05-12,1983,5,12,6.63,"NSF proposal data"
"652","NWT","sdl",1983-05-13,1983,5,13,1.95,"NSF proposal data"
"653","NWT","sdl",1983-05-14,1983,5,14,0.78,"NSF proposal data"
"654","NWT","sdl",1983-05-15,1983,5,15,1.95,"NSF proposal data"
"655","NWT","sdl",1983-05-16,1983,5,16,7.41,"NSF proposal data"
"656","NWT","sdl",1983-05-17,1983,5,17,5.46,"NSF proposal data"
"657","NWT","sdl",1983-05-18,1983,5,18,2.73,"NSF proposal data"
"658","NWT","sdl",1983-05-19,1983,5,19,7.02,"NSF proposal data"
"659","NWT","sdl",1983-05-20,1983,5,20,1.17,"NSF proposal data"
"660","NWT","sdl",1983-05-21,1983,5,21,1.56,"NSF proposal data"
"661","NWT","sdl",1983-05-22,1983,5,22,1.56,"NSF proposal data"
"662","NWT","sdl",1983-05-23,1983,5,23,1.56,"NSF proposal data"
"663","NWT","sdl",1983-05-24,1983,5,24,0,"NSF proposal data"
"664","NWT","sdl",1983-05-25,1983,5,25,0,"NSF proposal data"
"665","NWT","sdl",1983-05-26,1983,5,26,0,"NSF proposal data"
"666","NWT","sdl",1983-05-27,1983,5,27,0,"NSF proposal data"
"667","NWT","sdl",1983-05-28,1983,5,28,0.39,"NSF proposal data"
"668","NWT","sdl",1983-05-29,1983,5,29,1.17,"NSF proposal data"
"669","NWT","sdl",1983-05-30,1983,5,30,6.24,"NSF proposal data"
"670","NWT","sdl",1983-05-31,1983,5,31,2.34,"NSF proposal data"
"671","NWT","sdl",1983-06-01,1983,6,1,6,"NSF proposal data"
"672","NWT","sdl",1983-06-02,1983,6,2,1,"NSF proposal data"
"673","NWT","sdl",1983-06-03,1983,6,3,0,"NSF proposal data"
"674","NWT","sdl",1983-06-04,1983,6,4,0,"NSF proposal data"
"675","NWT","sdl",1983-06-05,1983,6,5,5,"NSF proposal data"
"676","NWT","sdl",1983-06-06,1983,6,6,6,"NSF proposal data"
"677","NWT","sdl",1983-06-07,1983,6,7,2,"NSF proposal data"
"678","NWT","sdl",1983-06-08,1983,6,8,0,"NSF proposal data"
"679","NWT","sdl",1983-06-09,1983,6,9,1,"NSF proposal data"
"680","NWT","sdl",1983-06-10,1983,6,10,0,"NSF proposal data"
"681","NWT","sdl",1983-06-11,1983,6,11,3,"NSF proposal data"
"682","NWT","sdl",1983-06-12,1983,6,12,3,"NSF proposal data"
"683","NWT","sdl",1983-06-13,1983,6,13,2,"NSF proposal data"
"684","NWT","sdl",1983-06-14,1983,6,14,0,"NSF proposal data"
"685","NWT","sdl",1983-06-15,1983,6,15,0,"NSF proposal data"
"686","NWT","sdl",1983-06-16,1983,6,16,1,"NSF proposal data"
"687","NWT","sdl",1983-06-17,1983,6,17,0,"NSF proposal data"
"688","NWT","sdl",1983-06-18,1983,6,18,0,"NSF proposal data"
"689","NWT","sdl",1983-06-19,1983,6,19,0,"NSF proposal data"
"690","NWT","sdl",1983-06-20,1983,6,20,0,"NSF proposal data"
"691","NWT","sdl",1983-06-21,1983,6,21,0,"NSF proposal data"
"692","NWT","sdl",1983-06-22,1983,6,22,1,"NSF proposal data"
"693","NWT","sdl",1983-06-23,1983,6,23,0,"NSF proposal data"
"694","NWT","sdl",1983-06-24,1983,6,24,6,"NSF proposal data"
"695","NWT","sdl",1983-06-25,1983,6,25,2,"NSF proposal data"
"696","NWT","sdl",1983-06-26,1983,6,26,12,"NSF proposal data"
"697","NWT","sdl",1983-06-27,1983,6,27,8,"NSF proposal data"
"698","NWT","sdl",1983-06-28,1983,6,28,0,"NSF proposal data"
"699","NWT","sdl",1983-06-29,1983,6,29,3,"NSF proposal data"
"700","NWT","sdl",1983-06-30,1983,6,30,0,"NSF proposal data"
"701","NWT","sdl",1983-07-01,1983,7,1,0,"NSF proposal data"
"702","NWT","sdl",1983-07-02,1983,7,2,0,"NSF proposal data"
"703","NWT","sdl",1983-07-03,1983,7,3,4,"NSF proposal data"
"704","NWT","sdl",1983-07-04,1983,7,4,0,"NSF proposal data"
"705","NWT","sdl",1983-07-05,1983,7,5,0,"NSF proposal data"
"706","NWT","sdl",1983-07-06,1983,7,6,0,"NSF proposal data"
"707","NWT","sdl",1983-07-07,1983,7,7,0,"NSF proposal data"
"708","NWT","sdl",1983-07-08,1983,7,8,3,"NSF proposal data"
"709","NWT","sdl",1983-07-09,1983,7,9,0,"NSF proposal data"
"710","NWT","sdl",1983-07-10,1983,7,10,15,"NSF proposal data"
"711","NWT","sdl",1983-07-11,1983,7,11,1,"NSF proposal data"
"712","NWT","sdl",1983-07-12,1983,7,12,0,"NSF proposal data"
"713","NWT","sdl",1983-07-13,1983,7,13,0,"NSF proposal data"
"714","NWT","sdl",1983-07-14,1983,7,14,0,"NSF proposal data"
"715","NWT","sdl",1983-07-15,1983,7,15,0,"NSF proposal data"
"716","NWT","sdl",1983-07-16,1983,7,16,0,"NSF proposal data"
"717","NWT","sdl",1983-07-17,1983,7,17,0,"NSF proposal data"
"718","NWT","sdl",1983-07-18,1983,7,18,3,"NSF proposal data"
"719","NWT","sdl",1983-07-19,1983,7,19,14,"NSF proposal data"
"720","NWT","sdl",1983-07-20,1983,7,20,6,"NSF proposal data"
"721","NWT","sdl",1983-07-21,1983,7,21,1,"NSF proposal data"
"722","NWT","sdl",1983-07-22,1983,7,22,11,"NSF proposal data"
"723","NWT","sdl",1983-07-23,1983,7,23,0,"NSF proposal data"
