"","LTER_site","local_site","date","airtemp_max","tmax_source_cw","airtemp_min","tmin_source_cw","airtemp_mean"
"308","NWT","sdl",1982-06-03,0,"NSF proposal data",-6,"NSF proposal data",-3
"309","NWT","sdl",1982-06-04,2,"NSF proposal data",-3,"NSF proposal data",-0.5
"310","NWT","sdl",1982-06-05,5,"NSF proposal data",-3,"NSF proposal data",1
"311","NWT","sdl",1982-06-06,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"312","NWT","sdl",1982-06-07,7,"NSF proposal data",-6,"NSF proposal data",0.5
"313","NWT","sdl",1982-06-08,5,"NSF proposal data",-4,"NSF proposal data",0.5
"314","NWT","sdl",1982-06-09,0,"NSF proposal data",-6,"NSF proposal data",-3
"315","NWT","sdl",1982-06-10,4,"NSF proposal data",-2,"NSF proposal data",1
"316","NWT","sdl",1982-06-11,2,"NSF proposal data",-3,"NSF proposal data",-0.5
"317","NWT","sdl",1982-06-12,6,"NSF proposal data",-2,"NSF proposal data",2
"318","NWT","sdl",1982-06-13,9,"NSF proposal data",-1,"NSF proposal data",4
"319","NWT","sdl",1982-06-14,5,"NSF proposal data",-2,"NSF proposal data",1.5
"320","NWT","sdl",1982-06-15,1,"NSF proposal data",-5,"NSF proposal data",-2
"321","NWT","sdl",1982-06-16,9,"NSF proposal data",-1,"NSF proposal data",4
"322","NWT","sdl",1982-06-17,5,"NSF proposal data",-2,"NSF proposal data",1.5
"323","NWT","sdl",1982-06-18,1,"NSF proposal data",-6,"NSF proposal data",-2.5
"324","NWT","sdl",1982-06-19,10,"NSF proposal data",-9,"NSF proposal data",0.5
"325","NWT","sdl",1982-06-20,9,"NSF proposal data",-2,"NSF proposal data",3.5
"326","NWT","sdl",1982-06-21,8,"NSF proposal data",-2,"NSF proposal data",3
"327","NWT","sdl",1982-06-22,8,"NSF proposal data",0,"NSF proposal data",4
"328","NWT","sdl",1982-06-23,8,"NSF proposal data",1,"NSF proposal data",4.5
"329","NWT","sdl",1982-06-24,7,"NSF proposal data",-2,"NSF proposal data",2.5
"330","NWT","sdl",1982-06-25,11,"NSF proposal data",-1,"NSF proposal data",5
"331","NWT","sdl",1982-06-26,5,"NSF proposal data",-2,"NSF proposal data",1.5
"332","NWT","sdl",1982-06-27,11,"NSF proposal data",1,"NSF proposal data",6
"333","NWT","sdl",1982-06-28,25,"NSF proposal data",6,"NSF proposal data",15.5
"334","NWT","sdl",1982-06-29,13,"NSF proposal data",5,"NSF proposal data",9
"335","NWT","sdl",1982-06-30,13,"NSF proposal data",1,"NSF proposal data",7
"336","NWT","sdl",1982-07-01,10,"NSF proposal data",1,"NSF proposal data",5.5
"337","NWT","sdl",1982-07-02,10,"NSF proposal data",1,"NSF proposal data",5.5
"338","NWT","sdl",1982-07-03,13,"NSF proposal data",4,"NSF proposal data",8.5
"339","NWT","sdl",1982-07-04,13,"NSF proposal data",4,"NSF proposal data",8.5
"340","NWT","sdl",1982-07-05,11,"NSF proposal data",3,"NSF proposal data",7
"341","NWT","sdl",1982-07-06,8,"NSF proposal data",-3,"NSF proposal data",2.5
"342","NWT","sdl",1982-07-07,11,"NSF proposal data",1,"NSF proposal data",6
"343","NWT","sdl",1982-07-08,11,"NSF proposal data",4,"NSF proposal data",7.5
"344","NWT","sdl",1982-07-09,9,"NSF proposal data",1,"NSF proposal data",5
"345","NWT","sdl",1982-07-10,11,"NSF proposal data",2,"NSF proposal data",6.5
"346","NWT","sdl",1982-07-11,12,"NSF proposal data",4,"NSF proposal data",8
"347","NWT","sdl",1982-07-12,12,"NSF proposal data",5,"NSF proposal data",8.5
"348","NWT","sdl",1982-07-13,13,"NSF proposal data",3,"NSF proposal data",8
"349","NWT","sdl",1982-07-14,15,"NSF proposal data",4,"NSF proposal data",9.5
"350","NWT","sdl",1982-07-15,15,"NSF proposal data",4,"NSF proposal data",9.5
"351","NWT","sdl",1982-07-16,13,"NSF proposal data",6,"NSF proposal data",9.5
"352","NWT","sdl",1982-07-17,12,"NSF proposal data",5,"NSF proposal data",8.5
"353","NWT","sdl",1982-07-18,13,"NSF proposal data",4,"NSF proposal data",8.5
"354","NWT","sdl",1982-07-19,14,"NSF proposal data",4,"NSF proposal data",9
"355","NWT","sdl",1982-07-20,17,"NSF proposal data",5,"NSF proposal data",11
"356","NWT","sdl",1982-07-21,17,"NSF proposal data",6,"NSF proposal data",11.5
"357","NWT","sdl",1982-07-22,16,"NSF proposal data",7,"NSF proposal data",11.5
"358","NWT","sdl",1982-07-23,17,"NSF proposal data",9,"NSF proposal data",13
"359","NWT","sdl",1982-07-24,18,"NSF proposal data",7,"NSF proposal data",12.5
"360","NWT","sdl",1982-07-25,15,"NSF proposal data",6,"NSF proposal data",10.5
"361","NWT","sdl",1982-07-26,13,"NSF proposal data",4,"NSF proposal data",8.5
"362","NWT","sdl",1982-07-27,7,"NSF proposal data",0,"NSF proposal data",3.5
"363","NWT","sdl",1982-07-28,9,"NSF proposal data",2,"NSF proposal data",5.5
"364","NWT","sdl",1982-07-29,5,"NSF proposal data",1,"NSF proposal data",3
"365","NWT","sdl",1982-07-30,10,"NSF proposal data",-1,"NSF proposal data",4.5
"366","NWT","sdl",1982-07-31,13,"NSF proposal data",3,"NSF proposal data",8
"367","NWT","sdl",1982-08-01,15,"NSF proposal data",4,"NSF proposal data",9.5
"368","NWT","sdl",1982-08-02,12,"NSF proposal data",4,"NSF proposal data",8
"369","NWT","sdl",1982-08-03,11,"NSF proposal data",4,"NSF proposal data",7.5
"370","NWT","sdl",1982-08-04,10,"NSF proposal data",3,"NSF proposal data",6.5
"371","NWT","sdl",1982-08-05,14,"NSF proposal data",2,"NSF proposal data",8
"372","NWT","sdl",1982-08-06,13,"NSF proposal data",3,"NSF proposal data",8
"373","NWT","sdl",1982-08-07,12,"NSF proposal data",2,"NSF proposal data",7
"374","NWT","sdl",1982-08-08,11,"NSF proposal data",2,"NSF proposal data",6.5
"375","NWT","sdl",1982-08-09,12,"NSF proposal data",4,"NSF proposal data",8
"376","NWT","sdl",1982-08-10,12,"NSF proposal data",3,"NSF proposal data",7.5
"377","NWT","sdl",1982-08-11,11,"NSF proposal data",3,"NSF proposal data",7
"378","NWT","sdl",1982-08-12,12,"NSF proposal data",4,"NSF proposal data",8
"379","NWT","sdl",1982-08-13,11,"NSF proposal data",3,"NSF proposal data",7
"380","NWT","sdl",1982-08-14,13,"NSF proposal data",4,"NSF proposal data",8.5
"381","NWT","sdl",1982-08-15,12,"NSF proposal data",4,"NSF proposal data",8
"382","NWT","sdl",1982-08-16,13,"NSF proposal data",3,"NSF proposal data",8
"383","NWT","sdl",1982-08-17,14,"NSF proposal data",4,"NSF proposal data",9
"384","NWT","sdl",1982-08-18,14,"NSF proposal data",5,"NSF proposal data",9.5
"385","NWT","sdl",1982-08-19,16,"NSF proposal data",4,"NSF proposal data",10
"386","NWT","sdl",1982-08-20,14,"NSF proposal data",3,"NSF proposal data",8.5
"387","NWT","sdl",1982-08-21,13,"NSF proposal data",4,"NSF proposal data",8.5
"388","NWT","sdl",1982-08-22,14,"NSF proposal data",4,"NSF proposal data",9
"389","NWT","sdl",1982-08-23,13,"NSF proposal data",3,"NSF proposal data",8
"390","NWT","sdl",1982-08-24,7,"NSF proposal data",0,"NSF proposal data",3.5
"391","NWT","sdl",1982-08-25,11,"NSF proposal data",3,"NSF proposal data",7
"392","NWT","sdl",1982-08-26,11,"NSF proposal data",4,"NSF proposal data",7.5
"393","NWT","sdl",1982-08-27,11,"NSF proposal data",2,"NSF proposal data",6.5
"394","NWT","sdl",1982-08-28,12,"NSF proposal data",4,"NSF proposal data",8
"395","NWT","sdl",1982-08-29,10,"NSF proposal data",4,"NSF proposal data",7
"396","NWT","sdl",1982-08-30,12,"NSF proposal data",5,"NSF proposal data",8.5
"397","NWT","sdl",1982-08-31,12,"NSF proposal data",4,"NSF proposal data",8
"398","NWT","sdl",1982-09-01,11,"NSF proposal data",4,"NSF proposal data",7.5
"399","NWT","sdl",1982-09-02,12,"NSF proposal data",2,"NSF proposal data",7
"400","NWT","sdl",1982-09-03,12,"NSF proposal data",1,"NSF proposal data",6.5
"401","NWT","sdl",1982-09-04,13,"NSF proposal data",4,"NSF proposal data",8.5
"402","NWT","sdl",1982-09-05,7,"NSF proposal data",1,"NSF proposal data",4
"403","NWT","sdl",1982-09-06,10,"NSF proposal data",0,"NSF proposal data",5
"404","NWT","sdl",1982-09-07,11,"NSF proposal data",1,"NSF proposal data",6
"405","NWT","sdl",1982-09-08,6,"NSF proposal data",2,"NSF proposal data",4
"406","NWT","sdl",1982-09-09,11,"NSF proposal data",3,"NSF proposal data",7
"407","NWT","sdl",1982-09-10,11,"NSF proposal data",3,"NSF proposal data",7
"408","NWT","sdl",1982-09-11,3,"NSF proposal data",-3,"NSF proposal data",0
"409","NWT","sdl",1982-09-12,0,"NSF proposal data",-4,"NSF proposal data",-2
"410","NWT","sdl",1982-09-13,-1,"NSF proposal data",-6,"NSF proposal data",-3.5
"411","NWT","sdl",1982-09-14,-3,"NSF proposal data",-7,"NSF proposal data",-5
"412","NWT","sdl",1982-09-15,4,"NSF proposal data",-4,"NSF proposal data",0
"413","NWT","sdl",1982-09-16,9,"NSF proposal data",1,"NSF proposal data",5
"414","NWT","sdl",1982-09-17,6,"NSF proposal data",-1,"NSF proposal data",2.5
"415","NWT","sdl",1982-09-18,7,"NSF proposal data",-1,"NSF proposal data",3
"416","NWT","sdl",1982-09-19,4,"NSF proposal data",-3,"NSF proposal data",0.5
"417","NWT","sdl",1982-09-20,6,"NSF proposal data",-2,"NSF proposal data",2
"418","NWT","sdl",1982-09-21,9,"NSF proposal data",1,"NSF proposal data",5
"419","NWT","sdl",1982-09-22,9,"NSF proposal data",1,"NSF proposal data",5
"420","NWT","sdl",1982-09-23,9,"NSF proposal data",1,"NSF proposal data",5
"421","NWT","sdl",1982-09-24,8,"NSF proposal data",0,"NSF proposal data",4
"422","NWT","sdl",1982-09-25,6,"NSF proposal data",2,"NSF proposal data",4
"423","NWT","sdl",1982-09-26,7,"NSF proposal data",2,"NSF proposal data",4.5
"424","NWT","sdl",1982-09-27,9,"NSF proposal data",-3,"NSF proposal data",3
"425","NWT","sdl",1982-09-28,-3,"NSF proposal data",-7,"NSF proposal data",-5
"426","NWT","sdl",1982-09-29,1,"NSF proposal data",-7,"NSF proposal data",-3
"427","NWT","sdl",1982-09-30,-1,"NSF proposal data",-7,"NSF proposal data",-4
"428","NWT","sdl",1982-10-01,2,"NSF proposal data",-7,"NSF proposal data",-2.5
"429","NWT","sdl",1982-10-02,2,"NSF proposal data",-9,"NSF proposal data",-3.5
"430","NWT","sdl",1982-10-03,6,"NSF proposal data",0,"NSF proposal data",3
"431","NWT","sdl",1982-10-04,6,"NSF proposal data",-1,"NSF proposal data",2.5
"432","NWT","sdl",1982-10-05,5,"NSF proposal data",-9,"NSF proposal data",-2
"433","NWT","sdl",1982-10-06,1,"NSF proposal data",-10,"NSF proposal data",-4.5
"434","NWT","sdl",1982-10-07,9,"NSF proposal data",-1,"NSF proposal data",4
"435","NWT","sdl",1982-10-08,-1,"NSF proposal data",-14,"NSF proposal data",-7.5
"436","NWT","sdl",1982-10-09,-11,"NSF proposal data",-14,"NSF proposal data",-12.5
"437","NWT","sdl",1982-10-10,-4,"NSF proposal data",-13,"NSF proposal data",-8.5
"438","NWT","sdl",1982-10-11,-6,"NSF proposal data",-12,"NSF proposal data",-9
"439","NWT","sdl",1982-10-12,-5,"NSF proposal data",-11,"NSF proposal data",-8
"440","NWT","sdl",1982-10-13,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"441","NWT","sdl",1982-10-14,2,"NSF proposal data",-7,"NSF proposal data",-2.5
"442","NWT","sdl",1982-10-15,4,"NSF proposal data",-4,"NSF proposal data",0
"443","NWT","sdl",1982-10-16,0,"NSF proposal data",-2,"NSF proposal data",-1
"444","NWT","sdl",1982-10-17,3,"NSF proposal data",-4,"NSF proposal data",-0.5
"445","NWT","sdl",1982-10-18,3,"NSF proposal data",-7,"NSF proposal data",-2
"446","NWT","sdl",1982-10-19,-7,"NSF proposal data",-16,"NSF proposal data",-11.5
"447","NWT","sdl",1982-10-20,-3,"NSF proposal data",-7,"NSF proposal data",-5
"448","NWT","sdl",1982-10-21,-1,"NSF proposal data",-7,"NSF proposal data",-4
"449","NWT","sdl",1982-10-22,0,"NSF proposal data",-5,"NSF proposal data",-2.5
"450","NWT","sdl",1982-10-23,2,"NSF proposal data",-4,"NSF proposal data",-1
"451","NWT","sdl",1982-10-24,5,"NSF proposal data",-2,"NSF proposal data",1.5
"452","NWT","sdl",1982-10-25,0,"NSF proposal data",-3,"NSF proposal data",-1.5
"453","NWT","sdl",1982-10-26,1,"NSF proposal data",-3,"NSF proposal data",-1
"454","NWT","sdl",1982-10-27,-4,"NSF proposal data",-15,"NSF proposal data",-9.5
"455","NWT","sdl",1982-10-28,-11,"NSF proposal data",-15,"NSF proposal data",-13
"456","NWT","sdl",1982-10-29,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"457","NWT","sdl",1982-10-30,-1,"NSF proposal data",-6,"NSF proposal data",-3.5
"458","NWT","sdl",1982-10-31,-5,"NSF proposal data",-7,"NSF proposal data",-6
"459","NWT","sdl",1982-11-01,-6,"NSF proposal data",-14,"NSF proposal data",-10
"460","NWT","sdl",1982-11-02,-13,"NSF proposal data",-18,"NSF proposal data",-15.5
"461","NWT","sdl",1982-11-03,-13,"NSF proposal data",-18,"NSF proposal data",-15.5
"462","NWT","sdl",1982-11-04,-8,"NSF proposal data",-15,"NSF proposal data",-11.5
"463","NWT","sdl",1982-11-05,-6,"NSF proposal data",-8,"NSF proposal data",-7
"464","NWT","sdl",1982-11-06,-2,"NSF proposal data",-8,"NSF proposal data",-5
"465","NWT","sdl",1982-11-07,-1,"NSF proposal data",-7,"NSF proposal data",-4
"466","NWT","sdl",1982-11-08,-1,"NSF proposal data",-5,"NSF proposal data",-3
"467","NWT","sdl",1982-11-09,-2,"NSF proposal data",-8,"NSF proposal data",-5
"468","NWT","sdl",1982-11-10,-2,"NSF proposal data",-9,"NSF proposal data",-5.5
"469","NWT","sdl",1982-11-11,-8,"NSF proposal data",-15,"NSF proposal data",-11.5
"470","NWT","sdl",1982-11-12,-10,"NSF proposal data",-18,"NSF proposal data",-14
"471","NWT","sdl",1982-11-13,-9,"NSF proposal data",-18,"NSF proposal data",-13.5
"472","NWT","sdl",1982-11-14,-3,"NSF proposal data",-19,"NSF proposal data",-11
"473","NWT","sdl",1982-11-15,-7,"NSF proposal data",-11,"NSF proposal data",-9
"474","NWT","sdl",1982-11-16,-6,"NSF proposal data",-12,"NSF proposal data",-9
"475","NWT","sdl",1982-11-17,-4,"NSF proposal data",-9,"NSF proposal data",-6.5
"476","NWT","sdl",1982-11-18,-4,"NSF proposal data",-7,"NSF proposal data",-5.5
"477","NWT","sdl",1982-11-19,-5,"NSF proposal data",-14,"NSF proposal data",-9.5
"478","NWT","sdl",1982-11-20,-13,"NSF proposal data",-15,"NSF proposal data",-14
"479","NWT","sdl",1982-11-21,-11,"NSF proposal data",-15,"NSF proposal data",-13
"480","NWT","sdl",1982-11-22,-11,"NSF proposal data",-18,"NSF proposal data",-14.5
"481","NWT","sdl",1982-11-23,-11,"NSF proposal data",-20,"NSF proposal data",-15.5
"482","NWT","sdl",1982-11-24,-2,"NSF proposal data",-11,"NSF proposal data",-6.5
"483","NWT","sdl",1982-11-25,-10,"NSF proposal data",-14,"NSF proposal data",-12
"484","NWT","sdl",1982-11-26,-1,"NSF proposal data",-14,"NSF proposal data",-7.5
"485","NWT","sdl",1982-11-27,-2,"NSF proposal data",-12,"NSF proposal data",-7
"486","NWT","sdl",1982-11-28,-9,"NSF proposal data",-13,"NSF proposal data",-11
"487","NWT","sdl",1982-11-29,-9,"NSF proposal data",-13,"NSF proposal data",-11
"488","NWT","sdl",1982-11-30,-5,"NSF proposal data",-13,"NSF proposal data",-9
"489","NWT","sdl",1982-12-01,-6,"NSF proposal data",-15,"NSF proposal data",-10.5
"490","NWT","sdl",1982-12-02,-15,"NSF proposal data",-16,"NSF proposal data",-15.5
"491","NWT","sdl",1982-12-03,-4,"NSF proposal data",-16,"NSF proposal data",-10
"492","NWT","sdl",1982-12-04,-3,"NSF proposal data",-12,"NSF proposal data",-7.5
"493","NWT","sdl",1982-12-05,-10,"NSF proposal data",-13,"NSF proposal data",-11.5
"494","NWT","sdl",1982-12-06,-3,"NSF proposal data",-13,"NSF proposal data",-8
"495","NWT","sdl",1982-12-07,-7,"NSF proposal data",-16,"NSF proposal data",-11.5
"496","NWT","sdl",1982-12-08,-3,"NSF proposal data",-9,"NSF proposal data",-6
"497","NWT","sdl",1982-12-09,-1,"NSF proposal data",-5,"NSF proposal data",-3
"498","NWT","sdl",1982-12-10,-1,"NSF proposal data",-9,"NSF proposal data",-5
"499","NWT","sdl",1982-12-11,-6,"NSF proposal data",-11,"NSF proposal data",-8.5
"500","NWT","sdl",1982-12-12,-4,"NSF proposal data",-7,"NSF proposal data",-5.5
"501","NWT","sdl",1982-12-13,-4,"NSF proposal data",-14,"NSF proposal data",-9
"502","NWT","sdl",1982-12-14,-15,"NSF proposal data",-19,"NSF proposal data",-17
"503","NWT","sdl",1982-12-15,-11,"NSF proposal data",-18,"NSF proposal data",-14.5
"504","NWT","sdl",1982-12-16,-4,"NSF proposal data",-10,"NSF proposal data",-7
"505","NWT","sdl",1982-12-17,-3,"NSF proposal data",-9,"NSF proposal data",-6
"506","NWT","sdl",1982-12-18,-9,"NSF proposal data",-18,"NSF proposal data",-13.5
"507","NWT","sdl",1982-12-19,-9,"NSF proposal data",-16,"NSF proposal data",-12.5
"508","NWT","sdl",1982-12-20,-4,"NSF proposal data",-9,"NSF proposal data",-6.5
"509","NWT","sdl",1982-12-21,-3,"NSF proposal data",-8,"NSF proposal data",-5.5
"510","NWT","sdl",1982-12-22,-5,"NSF proposal data",-10,"NSF proposal data",-7.5
"511","NWT","sdl",1982-12-23,-3,"NSF proposal data",-12,"NSF proposal data",-7.5
"512","NWT","sdl",1982-12-24,-12,"NSF proposal data",-18,"NSF proposal data",-15
"513","NWT","sdl",1982-12-25,-10,"NSF proposal data",-19,"NSF proposal data",-14.5
"514","NWT","sdl",1982-12-26,-3,"NSF proposal data",-15,"NSF proposal data",-9
"515","NWT","sdl",1982-12-27,-9,"NSF proposal data",-22,"NSF proposal data",-15.5
"516","NWT","sdl",1982-12-28,-21,"NSF proposal data",-25,"NSF proposal data",-23
"517","NWT","sdl",1982-12-29,-18,"NSF proposal data",-23,"NSF proposal data",-20.5
"518","NWT","sdl",1982-12-30,-17,"NSF proposal data",-23,"NSF proposal data",-20
"519","NWT","sdl",1982-12-31,-3,"NSF proposal data",-20,"NSF proposal data",-11.5
"520","NWT","sdl",1983-01-01,-5,"NSF proposal data",-13,"NSF proposal data",-9
"521","NWT","sdl",1983-01-02,-10,"NSF proposal data",-13,"NSF proposal data",-11.5
"522","NWT","sdl",1983-01-03,-9,"NSF proposal data",-14,"NSF proposal data",-11.5
"523","NWT","sdl",1983-01-04,-11,"NSF proposal data",-14,"NSF proposal data",-12.5
"524","NWT","sdl",1983-01-05,-7,"NSF proposal data",-10,"NSF proposal data",-8.5
"525","NWT","sdl",1983-01-06,-6,"NSF proposal data",-7,"NSF proposal data",-6.5
"526","NWT","sdl",1983-01-07,-8,"NSF proposal data",-10,"NSF proposal data",-9
"527","NWT","sdl",1983-01-08,-6,"NSF proposal data",-16,"NSF proposal data",-11
"528","NWT","sdl",1983-01-09,-16,"NSF proposal data",-20,"NSF proposal data",-18
"529","NWT","sdl",1983-01-10,-12,"NSF proposal data",-20,"NSF proposal data",-16
"530","NWT","sdl",1983-01-11,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"531","NWT","sdl",1983-01-12,-3,"NSF proposal data",-6,"NSF proposal data",-4.5
"532","NWT","sdl",1983-01-13,-3,"NSF proposal data",-5,"NSF proposal data",-4
"533","NWT","sdl",1983-01-14,-5.9,"NSF proposal data",-10.5,"NSF proposal data",-8.2
"534","NWT","sdl",1983-01-15,-3.6,"NSF proposal data",-10.9,"NSF proposal data",-7.25
"535","NWT","sdl",1983-01-16,-1,"NSF proposal data",-6,"NSF proposal data",-3.5
"536","NWT","sdl",1983-01-17,0,"NSF proposal data",-9,"NSF proposal data",-4.5
"537","NWT","sdl",1983-01-18,-7,"NSF proposal data",-12,"NSF proposal data",-9.5
"538","NWT","sdl",1983-01-19,-8,"NSF proposal data",-14,"NSF proposal data",-11
"539","NWT","sdl",1983-01-20,-4,"NSF proposal data",-14,"NSF proposal data",-9
"540","NWT","sdl",1983-01-21,-5,"NSF proposal data",-13,"NSF proposal data",-9
"541","NWT","sdl",1983-01-22,-4.1,"NSF proposal data",-14.5,"NSF proposal data",-9.3
"542","NWT","sdl",1983-01-23,-11,"NSF proposal data",-15,"NSF proposal data",-13
"543","NWT","sdl",1983-01-24,-8,"NSF proposal data",-16,"NSF proposal data",-12
"544","NWT","sdl",1983-01-25,-9,"NSF proposal data",-13,"NSF proposal data",-11
"545","NWT","sdl",1983-01-26,-5,"NSF proposal data",-14,"NSF proposal data",-9.5
"546","NWT","sdl",1983-01-27,-3,"NSF proposal data",-6,"NSF proposal data",-4.5
"547","NWT","sdl",1983-01-28,-6,"NSF proposal data",-14,"NSF proposal data",-10
"548","NWT","sdl",1983-01-29,-4,"NSF proposal data",-13,"NSF proposal data",-8.5
"549","NWT","sdl",1983-01-30,-6,"NSF proposal data",-12,"NSF proposal data",-9
"550","NWT","sdl",1983-01-31,-7,"NSF proposal data",-15,"NSF proposal data",-11
"551","NWT","sdl",1983-02-01,-10,"NSF proposal data",-15,"NSF proposal data",-12.5
"552","NWT","sdl",1983-02-02,-15,"NSF proposal data",-18,"NSF proposal data",-16.5
"553","NWT","sdl",1983-02-03,-11,"NSF proposal data",-17,"NSF proposal data",-14
"554","NWT","sdl",1983-02-04,-3,"NSF proposal data",-18,"NSF proposal data",-10.5
"555","NWT","sdl",1983-02-05,-9,"NSF proposal data",-13,"NSF proposal data",-11
"556","NWT","sdl",1983-02-06,-10,"NSF proposal data",-15,"NSF proposal data",-12.5
"557","NWT","sdl",1983-02-07,-9,"NSF proposal data",-16,"NSF proposal data",-12.5
"558","NWT","sdl",1983-02-08,-5,"NSF proposal data",-12,"NSF proposal data",-8.5
"559","NWT","sdl",1983-02-09,-7,"NSF proposal data",-9,"NSF proposal data",-8
"560","NWT","sdl",1983-02-10,-9,"NSF proposal data",-13,"NSF proposal data",-11
"561","NWT","sdl",1983-02-11,-7,"NSF proposal data",-14,"NSF proposal data",-10.5
"562","NWT","sdl",1983-02-12,-2,"NSF proposal data",-8,"NSF proposal data",-5
"563","NWT","sdl",1983-02-13,0,"NSF proposal data",-7,"NSF proposal data",-3.5
"564","NWT","sdl",1983-02-14,-7,"NSF proposal data",-11,"NSF proposal data",-9
"565","NWT","sdl",1983-02-15,-8,"NSF proposal data",-13,"NSF proposal data",-10.5
"566","NWT","sdl",1983-02-16,-6,"NSF proposal data",-11,"NSF proposal data",-8.5
"567","NWT","sdl",1983-02-17,-9,"NSF proposal data",-15,"NSF proposal data",-12
"568","NWT","sdl",1983-02-18,0,"NSF proposal data",-9,"NSF proposal data",-4.5
"569","NWT","sdl",1983-02-19,-5,"NSF proposal data",-16,"NSF proposal data",-10.5
"570","NWT","sdl",1983-02-20,-3,"NSF proposal data",-18,"NSF proposal data",-10.5
